[[-1722.25058,-2067.13405,-2412.01752,-2756.90099,-3101.78446,-3446.66793,-3791.5514,-4136.43487,-4481.31834,-4826.20181],[1,0],
[72.97829,-10.86697,-11.64625,46.72799,-81.72229,25.17772,76.11396,76.27761,57.93508,30.97786],[0,0],
[458.30994,380.98982,235.35281,88.79061,366.31352,150.85961,92.5529,-879.45811,-490.52132,-794.28483],[0,0],
[-68.9578998689344,247.016875800276,-884.849118753651,3169.65373488153,-11354.1445497507,40672.1393690188,-145693.311689362,521893.891010375,-1869497.16713617,6696801.24280415],[0,1],
[235.16388,232.66648,230.16908,227.67168,225.17428,222.67689,220.17949,217.68209,215.18469,212.68729],[1,0],
[82.3623,-16.08143,-93.535,22.55168,-71.76985,58.23217,-98.86125,-95.98421,-95.28608,-48.12592],[0,0],
[-1886.71297,-1739.10614,-1171.40969,-1592.78097,-795.81422,-1374.14064,-691.0829,-749.32459,1288.94167,1629.29299],[0,0],
[-53.4108125387741,-282.013134630088,-1489.05070571903,-7862.30048153855,-41513.5418992678,-219194.644756826,-1157364.32238557,-6110971.26125982,-32266391.000346,-170368987.788788],[0,1],
[296.73335,558.9465,821.15965,1083.3728,1345.58596,1607.79911,1870.01226,2132.22541,2394.43856,2656.65171],[1,0],
[-63.34422,12.40367,70.87673,-46.41652,48.61556,-43.64732,76.96786,-85.31648,-78.54198,33.18014],[0,0],
[-141.46659,-10.62986,-68.70435,89.73245,-64.16983,235.89362,-59.18869,590.2788,1014.85081,213.71436],[0,0],
[79.5588828528109,-462.71903059242,2691.20044921326,-15652.1763294952,91033.9562113365,-529458.716093752,3079362.29198765,-17909747.8936136,104164122.04806,-605824514.476402],[0,1],
[402.11166,471.33353,540.5554,609.77727,678.99913,748.221,817.44287,886.66474,955.88661,1025.10848],[1,0],
[61.29411,84.54525,-11.67009,-49.38519,-84.7817,-5.95046,-74.65564,31.2055,-42.56744,-98.701],[0,0],
[757.74375,826.84949,993.99222,1360.67903,1530.19637,1661.05679,2093.97454,2235.66935,932.32386,1411.02985],[0,0],
[46.99099396681,76.3103774180148,123.923186340618,201.243351591474,326.806368974837,530.712701601825,861.843581950494,1399.57901423384,2272.82706294641,3690.92620389814],[0,1],
[-241.60747,-227.35113,-213.09479,-198.83845,-184.58211,-170.32577,-156.06943,-141.81309,-127.55675,-113.30041],[1,0],
[-87.30206,-86.54396,38.72102,46.02862,71.88602,47.51668,-93.07338,-67.67218,20.06343,-51.57864],[0,0],
[-492.77889,-524.34463,-543.29527,-910.81041,-1064.06692,-701.84216,-600.44881,-840.85553,-1312.45211,-664.67309],[0,0],
[58.0171908056444,-287.168239449814,1421.39935773454,-7035.51387869014,34823.7497561088,-172367.444366674,853168.77377017,-4222937.56927818,20902314.1285584,-103460382.437909],[0,1],
[31.14467,26.95524,22.76581,18.57638,14.38694,10.19751,6.00808,1.81864,-2.37079,-6.56022],[1,0],
[51.97146,-6.29697,-42.8191,50.65642,88.60105,56.46039,3.66594,-99.38111,88.31853,-13.41313],[0,0],
[-1717.72029,-1337.01582,-1222.71924,-1599.75021,-1000.20793,-1449.46415,-933.79942,-660.75926,-425.44707,-220.24897],[0,0],
[22.5169590313532,-58.4871224445478,151.918537804345,-394.603823268821,1024.97153796274,-2662.33267820627,6915.32889150586,-17962.3583743544,46656.684509257,-121189.331825397],[0,1],
[1165.6449,1219.55869,1273.47249,1327.38628,1381.30008,1435.21387,1489.12767,1543.04146,1596.95526,1650.86905],[1,0],
[65.45634,50.12477,28.704,-78.9155,-3.5501,-65.81738,-52.99785,-21.94213,-75.79147,57.78101],[0,0],
[834.49599,669.94773,515.62788,773.24965,728.83968,80.97271,-207.81811,-544.82586,-330.07107,-316.50311],[0,0],
[56.5084769188,-451.986330269277,3615.23887900651,-28916.6978667113,231291.885128335,-1850001.55871197,14797344.7721164,-118357420.44311,946688692.443261,-7572144416.84047],[0,1],
[-1173.96212,-1124.99229,-1076.02247,-1027.05264,-978.08281,-929.11299,-880.14316,-831.17333,-782.2035,-733.23368],[1,0],
[-93.96612,47.54823,-87.39255,-33.06459,21.13053,-27.51519,-3.45157,63.83417,55.61103,31.29092],[0,0],
[987.93638,1284.83271,1385.81,1077.16648,2356.1118,2424.3187,2282.05797,2720.1119,2961.3407,1781.02185],[0,0],
[52.9571268488453,386.964773277091,2827.60309457112,20661.6721018763,150977.587648385,1103213.32463967,8061326.57581597,58905186.0692331,430428033.552252,3145194921.37597],[0,1],
[698.99102,804.31312,909.63521,1014.95731,1120.2794,1225.6015,1330.92359,1436.24569,1541.56779,1646.88988],[1,0],
[-33.01093,13.82316,-50.08159,9.63277,51.74713,13.50699,60.54256,54.8671,97.41445,-45.07171],[0,0],
[508.90768,551.69867,852.56763,593.34966,1296.75983,615.95765,1072.82193,842.4624,1060.09328,1736.83682],[0,0],
[94.3044279675486,-315.203209986179,1053.53550969823,-3521.33809247621,11769.7237989403,-39339.1360515259,131487.165860239,-439482.828583555,1468927.82543584,-4909745.76479827],[0,1],
[-250.15847,-469.88441,-689.61035,-909.33629,-1129.06222,-1348.78816,-1568.5141,-1788.24004,-2007.96598,-2227.69192],[1,0],
[-38.12479,-10.8016,-0.74185,-20.82445,-35.69815,-47.59617,54.10063,-44.16597,-92.24148,-92.29238],[0,0],
[2095.24085,1775.1618,1666.0394,1663.19645,1414.1554,-168.77993,-41.45192,1447.10653,1781.24235,301.60454],[0,0],
[66.5755897604747,51.66278599883,40.0904215308281,31.1102443944057,24.1416096245187,18.733935608923,14.537570147884,11.2811824603468,8.75421933714009,6.79329108204154],[0,1],
[381.25259,323.98873,266.72488,209.46103,152.19718,94.93332,37.66947,-19.59438,-76.85823,-134.12209],[1,0],
[4.94669,91.15849,-59.11119,-50.64475,93.05308,73.25991,-9.33834,76.18204,-78.463,26.15724],[0,0],
[-1549.03022,-1918.05794,-2260.65538,-2927.59738,-3105.90928,-2378.16876,-4138.60793,-4145.38989,-3606.99331,-4282.11536],[0,0],
[-98.0939313760465,674.149215323479,-4633.08135524724,31840.7888883172,-218825.390553989,1503874.53398416,-10335357.3743905,71029603.6288186,-488149989.29484,3354804192.54193],[0,1],
[-134.86823,-185.79052,-236.71282,-287.63511,-338.5574,-389.47969,-440.40198,-491.32427,-542.24656,-593.16885],[1,0],
[-24.82915,68.81146,40.50569,22.58739,2.76093,-82.3806,14.39862,61.1948,48.60744,27.79199],[0,0],
[1039.03956,760.00119,832.93244,926.95809,381.79265,873.16308,-490.55534,-990.58221,656.53079,206.18835],[0,0],
[2.69545759199907,13.3520736504053,66.1401133874369,327.628105823865,1622.92095111712,8039.21387315562,39822.6171483281,197263.172937558,977152.236189147,4840368.72402783],[0,1],
[193.6508,151.75528,109.85977,67.96425,26.06874,-15.82678,-57.72229,-99.61781,-141.51332,-183.40884],[1,0],
[-8.72784,-31.20851,-36.41792,-35.00483,-49.01362,-58.50514,-69.42152,-50.33639,-10.32919,60.79074],[0,0],
[890.31788,1092.89313,1148.17117,1086.77203,1266.12034,2260.0595,1223.01663,2385.28112,1932.58158,2362.98157],[0,0],
[97.460818289528,-69.5134529680212,49.5801310551534,-35.3627864893584,25.2223348683942,-17.9897072422404,12.8310708881696,-9.15169868638336,6.52740442137008,-4.65563934524154],[0,1],
[-954.13529,-828.79024,-703.44518,-578.10013,-452.75507,-327.41002,-202.06496,-76.71991,48.62515,173.9702],[1,0],
[31.18266,98.93792,13.74561,86.82949,-63.48018,70.89837,-55.66381,66.61691,-12.4813,36.74899],[0,0],
[187.95339,389.93668,512.69188,841.71822,353.06823,400.05096,426.4423,1201.82556,1774.27475,494.39137],[0,0],
[88.851888472611,-674.711665245834,5123.53579698123,-38906.4253889602,295442.443758975,-2243491.57501997,17036328.2375628,-129368205.813475,982379092.6085,-7459859828.20039],[0,1],
[-309.55145,-176.1711,-42.79076,90.58959,223.96994,357.35028,490.73063,624.11098,757.49133,890.87167],[1,0],
[-5.60479,41.44822,-70.22832,36.44534,-70.39192,-58.76408,-26.26141,-40.50726,99.26554,-46.63532],[0,0],
[428.78967,508.61556,665.68605,561.16766,995.61989,2034.8877,984.71917,1025.0277,2493.99216,715.25784],[0,0],
[27.489161271364,-244.756388081065,2179.24762836957,-19403.4577115162,172763.373129963,-1538240.42802063,13696095.2517238,-121946492.711591,1085780057.11419,-9667505036.12346],[0,1],
[-1705.27216,-1401.76526,-1098.25837,-794.75148,-491.24459,-187.7377,115.7692,419.27609,722.78298,1026.28987],[1,0],
[-75.00081,-18.64907,-0.91744,29.39986,-57.64622,-96.95773,78.91378,88.66276,8.57902,30.59337],[0,0],
[-69.91396,-74.12012,-75.43143,-96.87496,-101.66926,-79.18022,-99.4586,-134.07963,-88.85495,-94.814],[0,0],
[-98.7676420243306,-328.125952222865,-1090.10034375063,-3621.53237619599,-12031.4582295334,-39970.9217237643,-132791.433338106,-441159.823379922,-1465621.57567099,-4869089.3622524],[0,1],
[406.20255,489.8742,573.54586,657.21752,740.88917,824.56083,908.23248,991.90414,1075.5758,1159.24745],[1,0],
[-89.42555,80.60506,-38.48486,86.80905,-71.63451,48.87029,-41.90032,49.29811,68.08149,-20.69566],[0,0],
[-455.83118,-262.99656,331.36101,173.04969,1283.44527,279.42023,1840.83121,780.85728,2357.70171,3064.53246],[0,0],
[30.4939017307451,-110.372028235729,399.489206872673,-1445.94268093821,5233.558756007,-18942.7545183225,68562.8967725964,-248161.945471171,898216.879375649,-3251076.87588247],[0,1],
[-414.86921,-439.00759,-463.14597,-487.28435,-511.42274,-535.56112,-559.6995,-583.83788,-607.97626,-632.11464],[1,0],
[23.61192,40.89598,79.70658,-10.06648,20.01892,17.25315,-85.02681,99.85186,45.38222,-50.95347],[0,0],
[-2017.17268,-1834.77858,-1457.81612,-848.89495,-1154.53089,-1019.12199,-1328.24973,-1721.94393,952.50474,-808.73171],[0,0],
[-50.7949797207466,-191.772154779813,-724.019569474729,-2733.47471943592,-10320.0028795024,-38962.2990385351,-147098.868488051,-555359.35107587,-2096712.31327293,-7915960.2086717],[0,1],
[799.19087,559.4689,319.74693,80.02495,-159.69702,-399.41899,-639.14096,-878.86293,-1118.58491,-1358.30688],[1,0],
[1.73709,-99.31254,-78.8694,-41.05029,55.69242,-55.56918,73.7314,86.19266,-21.84475,-89.24735],[0,0],
[-296.05262,-371.44046,-456.93134,-570.68284,-794.21609,-347.78245,-1274.89328,-423.65829,-1359.21917,-430.89498],[0,0],
[50.4220531091197,163.628208360313,531.001593950634,1723.19122481147,5592.05100529944,18147.1643980149,58890.6602204618,191110.290574171,620185.663169962,2012608.82208898],[0,1],
[-21.64131,-35.15232,-48.66333,-62.17434,-75.68535,-89.19636,-102.70737,-116.21839,-129.7294,-143.24041],[1,0],
[-8.48386,26.82436,43.53672,80.82195,47.30944,-90.23307,-28.9066,30.80998,3.26872,94.85367],[0,0],
[791.84677,1057.66137,951.493,1241.38488,1403.01231,2038.31383,1323.56186,2132.65115,2589.79862,1585.13289],[0,0],
[85.8228578166211,-80.266270943757,75.0694443778923,-70.2090854968738,65.6634097555543,-61.4120430455942,57.4359303769617,-53.7172504718332,50.2393358880993,-46.98659831446],[0,1],
[-178.00341,-12.7398,152.52382,317.78743,483.05105,648.31467,813.57828,978.8419,1144.10552,1309.36913],[1,0],
[47.71558,44.04591,45.46415,-4.10951,19.2365,38.6006,-68.87629,62.06599,97.48108,-61.28622],[0,0],
[-2121.89665,-2332.79649,-2418.55394,-2479.81967,-3641.98961,-4191.56297,-3448.08806,-5527.92745,-4715.62412,-3785.06628],[0,0],
[27.5712114421517,170.075940588849,1049.13146917291,6471.67868540415,39921.236029773,246258.376476446,1519070.90100085,9370549.88863804,57803230.3545554,356565354.128585],[0,1],
[1717.16082,1559.50294,1401.84506,1244.18718,1086.52929,928.87141,771.21353,613.55565,455.89777,298.23989],[1,0],
[52.82715,-42.70391,-77.71768,-19.97199,-52.86191,-89.2527,53.41098,-38.00218,83.67539,16.80865],[0,0],
[11.46684,-130.8462,-181.2038,-763.20939,-1062.02404,-676.82663,-1358.41051,-1784.39374,-1556.47207,-796.45007],[0,0],
[39.0612589842925,196.831901167926,991.847122310098,4997.97394730001,25185.0744091586,126909.019471282,639501.752566005,3222485.62977461,16238287.9991123,81825654.9248161],[0,1],
[-1459.67501,-1701.67234,-1943.66966,-2185.66698,-2427.6643,-2669.66162,-2911.65894,-3153.65627,-3395.65359,-3637.65091],[1,0],
[65.84327,41.93284,67.0669,40.81909,-14.11337,48.82699,29.96831,12.6102,-7.90996,-63.57122],[0,0],
[-192.08729,-200.04042,-343.63223,-479.11326,-475.44812,-803.34939,-928.11775,-433.17167,-869.12899,-911.99469],[0,0],
[-80.7841258965359,-296.664843093491,-1089.44706835603,-4000.79396794419,-14692.1799496805,-53954.3284166449,-198137.346864887,-727622.961396092,-2672061.48829604,-9812654.32241927],[0,1],
[957.41816,941.90013,926.38211,910.86408,895.34605,879.82803,864.31,848.79197,833.27395,817.75592],[1,0],
[94.84651,-23.31321,-6.32145,-73.87505,50.96538,-89.00726,19.13938,61.09005,76.93996,-82.96154],[0,0],
[336.76025,438.6643,948.96636,536.56123,1342.03921,1705.51668,1043.1126,2373.43453,3001.64728,2834.81332],[0,0],
[33.0562603348197,-304.366055946318,2802.45542218025,-25803.6539879226,237587.564768625,-2187591.37597744,20142283.2584328,-185460401.479991,1707629670.17253,-15723028027.4582],[0,1],
[-238.48034,-337.02419,-435.56804,-534.11189,-632.65574,-731.1996,-829.74345,-928.2873,-1026.83115,-1125.375],[1,0],
[53.40417,-50.15911,71.64345,95.34252,-58.41773,-50.23549,-2.47504,-68.96455,-15.84999,-97.54557],[0,0],
[95.82129,101.15914,280.84614,252.53577,308.47981,193.78575,198.11895,248.9299,343.8059,144.02313],[0,0],
[-58.2271658620924,324.533585569816,-1808.81289005634,10081.5577083935,-56190.3369809043,313181.16320446,-1745539.29120288,9728897.44056503,-54224757.8648355,302225856.882841],[0,1],
[45.57133,51.67688,57.78242,63.88796,69.9935,76.09905,82.20459,88.31013,94.41568,100.52122],[1,0],
[51.08098,-58.88901,-60.51317,-72.22351,-36.36571,22.63373,-47.06177,27.40633,29.15873,29.74477],[0,0],
[546.84704,705.96969,722.72683,904.97163,1036.64128,1418.5506,1882.35819,1899.27567,2286.05916,2285.66497],[0,0],
[71.3839054905735,604.90166809245,5125.88973027467,43436.3912564375,368076.604192033,3119052.54176611,26430608.8664687,223970925.689087,1897912220.16326,16082760672.4517],[0,1],
[50.62079,42.93849,35.25618,27.57388,19.89158,12.20928,4.52698,-3.15533,-10.83763,-18.51993],[1,0],
[46.92739,47.0374,37.96676,41.10946,-48.62656,-62.2772,-5.161,-39.39793,-77.79824,30.01994],[0,0],
[972.16084,1042.47125,1056.84858,1096.05449,1665.61547,1742.09245,2325.44617,1176.22217,1629.33315,2768.13317],[0,0],
[70.2852902795585,-685.637898816508,6688.44542611553,-65246.2506745094,636481.716731792,-6208923.44841079,60568480.4053377,-590849742.164363,5763780360.33622,-56226078597.4177],[0,1],
[289.43871,318.33998,347.24125,376.14252,405.04379,433.94506,462.84633,491.74761,520.64888,549.55015],[1,0],
[-75.78747,-18.82655,73.83665,31.84069,82.81738,-98.31974,89.94139,-98.50159,-25.12014,-75.4685],[0,0],
[535.70706,396.61537,-119.05927,-569.99333,-461.21819,-683.90922,-1341.47584,-545.21306,-119.24986,-172.82991],[0,0],
[-84.7424767840386,-272.056524129041,-873.407942864333,-2803.98140460207,-9001.87796732169,-28899.5521887392,-92778.8756681122,-297856.510509985,-956235.998920137,-3069891.88876616],[0,1],
[-150.59361,-117.61687,-84.64013,-51.66339,-18.68665,14.29009,47.26683,80.24357,113.22031,146.19705],[1,0],
[65.11097,-96.01787,-95.79051,43.30669,5.80741,-34.19918,33.9266,-49.71934,96.96708,-77.42466],[0,0],
[-579.18625,-769.9783,-897.76578,-908.05916,-1315.4938,-1156.66111,-855.30228,-1237.61599,-1993.51623,-1885.38809],[0,0],
[20.2129225806393,103.00044935932,524.866828431016,2674.60180320375,13629.1615667248,69451.1028854407,353907.000690372,1803429.46236944,9189865.753991,46829462.6092096],[0,1],
[-178.19914,-47.67119,82.85676,213.38471,343.91266,474.44061,604.96856,735.49651,866.02446,996.55241],[1,0],
[14.59311,-88.10043,-69.32577,-74.04428,-40.57948,-78.17227,97.39215,22.50519,-45.29004,20.36867],[0,0],
[728.77373,840.70506,935.30937,1034.10209,1185.84388,902.73472,1628.5472,1803.31032,817.53619,1256.71307],[0,0],
[-87.0148369050654,163.467477449094,-307.092642289543,576.909195761836,-1083.79092925569,2036.02713731368,-3824.91345145754,7185.54416246311,-13498.87927295,25359.2125391956],[0,1],
[1170.99696,999.5906,828.18424,656.77788,485.37152,313.96516,142.5588,-28.84756,-200.25392,-371.66028],[1,0],
[-81.2322,92.53567,33.69749,46.25362,7.98224,-51.96954,93.88444,24.3308,-46.32766,-26.51361],[0,0],
[-1221.41528,-1408.91906,-1710.88791,-2126.73754,-2356.95696,-1469.68669,-3489.26834,-2442.70746,-4639.45543,-3617.76415],[0,0],
[-32.3788497282094,-87.2248192811332,-234.973421307116,-632.990806697081,-1705.2029082018,-4593.61641176468,-12374.663236228,-33335.8897399151,-89802.9726981497,-241918.6638888],[0,1],
[2075.23672,1713.97338,1352.71004,991.44669,630.18335,268.92001,-92.34333,-453.60668,-814.87002,-1176.13336],[1,0],
[84.32813,28.06276,-0.58857,-0.13972,1.60086,38.52973,82.53217,-54.506,93.81677,-86.448],[0,0],
[-229.56001,-283.29331,-364.49887,-407.92072,-707.18537,-816.66848,-355.92478,-491.40289,-341.97377,-1795.8256],[0,0],
[26.8602508710978,-19.3867964186485,13.9927164932977,-10.0994569001336,7.28943731022576,-5.26126274166373,3.79739676174836,-2.7408291268071,1.97823529477481,-1.42782154612158],[0,1],
[-519.6488,-161.93811,195.77258,553.48328,911.19397,1268.90466,1626.61535,1984.32605,2342.03674,2699.74743],[1,0],
[-59.58272,-71.25891,11.36025,-24.53434,-10.84174,-44.99604,27.09498,44.86263,51.78591,-64.30184],[0,0],
[-324.1172,-492.01663,-605.52909,-517.58473,-993.11015,-784.02048,-469.06647,-1321.39859,-1336.52237,-1079.50796],[0,0],
[89.1423650966689,-788.802603878969,6979.95332759566,-61764.1830995896,546538.656480344,-4836209.07841852,42794627.5580946,-378680929.244462,3350870292.74368,-29651167649.7539],[0,1],
[546.97321,400.94147,254.90974,108.878,-37.15374,-183.18548,-329.21722,-475.24896,-621.2807,-767.31244],[1,0],
[50.25342,30.6192,66.86153,-87.22664,73.13471,11.49796,-12.72276,91.90956,74.48693,96.72797],[0,0],
[-1649.03526,-1529.89043,-1268.10765,-1259.22292,-1516.15325,-657.57451,210.58408,354.06565,1004.07479,-976.33461],[0,0],
[97.0359601997938,812.227081569643,6798.64279878112,56907.1691331622,476334.173539889,3987094.21568659,33373461.6742341,279348288.219413,2338249082.24499,19572014582.4742],[0,1],
[-96.04974,-157.41168,-218.77361,-280.13555,-341.49749,-402.85943,-464.22137,-525.5833,-586.94524,-648.30718],[1,0],
[22.97295,-35.31213,71.8626,42.96739,-14.55526,-93.44206,-20.20601,-41.90661,-13.38908,34.35245],[0,0],
[662.27167,636.96237,341.66203,57.13893,467.02811,-196.40192,28.39104,557.31024,-505.27481,-611.09273],[0,0],
[74.6464093097702,19.3427880045297,5.0122095791044,1.29879130448944,0.336549943890975,0.0872086718947839,0.022597990555945,0.00585571556212546,0.00151736521261168,0.000393188016736318],[0,1],
[-85.24573,-46.08028,-6.91482,32.25063,71.41609,110.58155,149.747,188.91246,228.07792,267.24337],[1,0],
[56.59722,-4.3883,5.58626,-3.15929,-26.24498,64.80305,-73.79386,-43.85368,70.1601,49.54078],[0,0],
[414.20668,453.95516,654.34125,474.39,877.58536,1343.709,884.67771,893.99281,1774.50782,1847.64158],[0,0],
[68.0835227333398,185.378202991066,504.748825626919,1374.33297367777,3742.04163861507,10188.8522602035,27742.2648933097,75536.7966632184,205672.019645245,560004.945054178],[0,1],
[1592.25808,1979.32749,2366.39691,2753.46633,3140.53575,3527.60517,3914.67459,4301.74401,4688.81343,5075.88285],[1,0],
[-2.20087,-19.47032,-57.644,-2.82007,77.75523,-53.53698,61.11442,-30.71349,59.56959,16.74127],[0,0],
[-873.94382,-1089.41897,-1064.87987,-1749.98883,-1411.1896,-2388.35119,-2566.85758,-1812.40031,-2030.23005,-3633.94491],[0,0],
[-36.6728700402532,293.632353687329,-2351.05567241732,18824.4337021918,-150723.484928738,1206812.87248595,-9662709.89478761,77367390.2885168,-619465258.21753,4959934730.99566],[0,1],
[-267.35264,-342.86093,-418.36921,-493.8775,-569.38578,-644.89406,-720.40235,-795.91063,-871.41892,-946.9272],[1,0],
[71.36837,29.83527,-12.17466,87.30662,-48.25835,82.08512,-98.50005,52.49526,-20.95377,8.97056],[0,0],
[1575.20334,1259.97682,1113.59102,1406.5452,962.11366,259.79113,-1109.8929,-1521.75935,-1914.17313,-2030.7871],[0,0],
